date,open,close,high,low,volume
2024-06-07,3855.810,3772.47,3855.810,3755.790,45257733338.000
2024-06-11,3723.440,3755.42,3772.830,3696.640,38735948621.000
2024-06-12,3724.160,3691.28,3747.850,3682.510,25569139808.000
2024-06-13,3743.450,3739.14,3755.360,3696.780,26768677874.000
2024-06-14,3726.970,3707.62,3735.100,3697.130,31505692221.000
2024-06-17,3686.110,3709.35,3739.720,3666.040,23586013636.000
2024-06-18,3718.850,3697.21,3751.660,3682.050,22573434060.000
2024-06-19,3736.260,3832.32,3835.050,3728.750,32473495284.000
2024-06-20,3838.320,3767.88,3838.320,3753.250,23668629393.000
2024-06-21,3720.720,3701.4,3734.620,3674.310,34436688087.000
2024-06-24,3671.570,3677.51,3678.560,3619.760,22034439842.000
2024-06-25,3689.430,3655.46,3701.590,3624.480,21416832872.000
2024-06-26,3639.750,3689.68,3709.210,3634.270,19930521740.000
2024-06-27,3666.500,3588.86,3668.670,3580.680,26709118903.000
2024-06-28,3546.700,3554.45,3614.550,3546.700,22368136657.000
2024-07-02,3538.130,3539.13,3596.200,3521.500,27886720326.000
2024-07-03,3564.640,3626.93,3638.230,3553.240,28180144948.000
2024-07-04,3692.420,3649.67,3710.870,3634.590,23640503153.000
2024-07-05,3649.820,3596.8,3666.800,3577.290,20015676484.000
2024-07-08,3589.700,3566.63,3621.360,3545.760,18692535188.000
2024-07-09,3562.730,3600.9,3624.560,3539.600,23208908833.000
2024-07-10,3639.260,3600.49,3679.960,3596.580,24911783546.000
2024-07-11,3637.700,3696.49,3703.700,3633.460,24843524164.000
2024-07-12,3746.430,3782.08,3787.330,3736.310,34604452621.000
2024-07-15,3736.340,3672.58,3747.860,3661.100,22226069156.000
2024-07-16,3626.020,3622.84,3641.160,3600.350,23553791876.000
2024-07-17,3638.920,3640.88,3678.670,3617.080,26272479348.000
2024-07-18,3598.750,3613.13,3640.120,3571.760,21605456290.000
2024-07-19,3571.220,3536.54,3589.280,3527.520,26028558829.000
2024-07-22,3550.520,3610.71,3625.800,3532.280,23804391620.000
2024-07-23,3634.670,3545.09,3639.610,3537.280,19331451856.000
2024-07-24,3539.900,3491.2,3561.640,3469.420,20648716469.000
2024-07-25,3461.910,3421.26,3467.240,3408.050,27055199237.000
2024-07-26,3443.650,3443.73,3476.470,3410.750,19256999792.000
2024-07-29,3491.950,3466.6,3509.460,3455.010,21132232359.000
2024-07-30,3464.690,3414.04,3464.690,3401.820,17290950863.000
2024-07-31,3419.780,3516.87,3535.140,3411.490,25189471916.000
2024-08-01,3503.510,3476.58,3518.850,3461.800,17520033641.000
2024-08-02,3417.500,3385.6,3435.910,3356.800,23198202506.000
2024-08-05,3333.700,3339.42,3426.320,3272.060,28905511910.000
2024-08-06,3392.210,3342.52,3409.600,3322.300,21758626399.000
2024-08-07,3361.600,3382.42,3419.360,3346.180,19459410302.000
2024-08-08,3346.910,3366.68,3422.300,3317.850,22042536373.000
2024-08-09,3436.690,3436.8,3483.230,3429.050,22434731390.000
2024-08-12,3438.010,3429.84,3448.670,3392.700,15595635343.000
2024-08-13,3428.850,3429.69,3453.130,3399.010,17202330787.000
2024-08-14,3447.650,3395.7,3453.130,3384.280,18312646499.000
2024-08-15,3371.900,3384.38,3434.140,3347.210,24863248993.000
2024-08-16,3437.540,3459.09,3469.420,3416.760,27443321445.000
2024-08-19,3516.360,3517.09,3563.680,3511.140,24467258711.000
2024-08-20,3556.740,3498.08,3556.740,3484.920,19162725238.000
2024-08-21,3401.960,3434.39,3437.840,3378.650,29529661923.000
2024-08-22,3490.290,3508.61,3513.660,3436.980,30269407796.000
2024-08-23,3451.180,3468.94,3474.960,3435.280,23189322032.000
2024-08-26,3490.430,3502.96,3522.480,3479.400,24033350801.000
2024-08-27,3455.610,3501.29,3501.700,3438.760,27805705521.000
2024-08-28,3478.900,3445.46,3488.300,3425.730,24259469928.000
2024-08-29,3388.700,3461.22,3467.110,3365.470,30346171448.000
2024-08-30,3476.130,3560.61,3614.680,3470.220,50069111974.000
2024-09-02,3539.860,3486.4,3539.860,3477.950,21415592428.000
2024-09-03,3486.020,3496.49,3534.690,3472.020,15951567646.000
2024-09-04,3467.450,3482.84,3496.400,3439.940,20689750496.000
2024-09-05,3479.470,3487.8,3505.650,3461.110,17976289699.000
2024-09-09,3450.980,3436.75,3454.450,3410.820,33324975734.000
2024-09-10,3448.750,3450.73,3467.590,3403.550,35549896337.000
2024-09-11,3416.760,3450.92,3457.000,3416.760,21667402502.000
2024-09-12,3479.790,3475.25,3508.060,3473.660,24826962614.000
2024-09-13,3477.380,3479.8,3528.770,3475.520,19553168910.000
2024-09-16,3454.690,3497.45,3497.450,3422.820,12796912211.000
2024-09-17,3482.670,3536.57,3545.310,3472.900,14597783637.000
2024-09-19,3539.080,3651.56,3669.720,3528.210,42211275174.000
2024-09-20,3649.320,3703.84,3744.310,3638.470,53329511718.000
2024-09-23,3699.230,3698.27,3761.170,3688.690,31361700236.000
2024-09-24,3785.980,3915.58,3916.690,3755.150,62987341042.000
2024-09-25,4063.510,3924.45,4063.510,3907.060,73055727990.000
2024-09-26,3983.380,4209.71,4222.650,3964.860,89317915760.000
2024-09-27,4340.070,4453.24,4516.580,4308.470,118053669086.000
2024-09-30,4648.260,4751.81,4841.820,4539.560,142244420560.000
2024-10-02,4840.080,5157.08,5252.530,4840.080,116871684275.000
2024-10-03,5117.370,4978.64,5118.050,4773.130,85009313257.000
2024-10-04,4941.960,5227.13,5233.980,4885.220,76016041965.000
2024-10-07,5298.430,5386.48,5451.530,5236.090,83830946169.000
2024-10-08,5293.050,4695.81,5293.050,4611.450,174911599884.000
2024-10-09,4819.860,4640.75,4908.880,4502.930,127678717306.000
2024-10-10,4772.820,4736.1,4862.170,4675.690,78765495193.000
2024-10-14,4702.610,4668.18,4723.730,4512.140,70842177973.000
2024-10-15,4654.120,4450.95,4682.830,4405.290,71872234649.000
2024-10-16,4391.140,4402.37,4482.950,4368.950,48411194122.000
2024-10-17,4449.390,4349.77,4547.310,4319.170,42000481573.000
2024-10-18,4337.240,4600.85,4661.640,4329.920,80215298327.000
2024-10-21,4580.650,4491.9,4637.440,4483.220,62498930343.000
2024-10-22,4508.460,4521.63,4565.240,4476.880,39375562745.000
2024-10-23,4527.010,4605.62,4669.850,4506.280,47692678160.000
2024-10-24,4543.320,4483.99,4570.360,4473.350,39118970337.000
2024-10-25,4492.600,4538.03,4593.120,4492.600,35821378946.000
2024-10-28,4563.740,4574.07,4601.070,4516.730,34786723084.000
2024-10-29,4648.470,4623.84,4701.000,4601.520,39253552416.000
2024-10-30,4581.180,4513.68,4610.330,4491.610,40231387127.000
2024-10-31,4527.340,4499.15,4578.400,4499.150,36225693884.000
2024-11-01,4504.480,4483.91,4548.660,4454.930,37748686402.000
2024-11-04,4512.240,4532.18,4554.360,4501.090,26743419112.000
2024-11-05,4486.170,4693.85,4694.480,4486.170,44215280646.000
2024-11-06,4646.370,4574.5,4667.900,4525.360,51957971083.000
2024-11-07,4532.540,4677.64,4687.500,4508.400,48797242887.000
2024-11-08,4786.410,4668.26,4838.380,4658.690,59638273211.000
2024-11-11,4524.490,4651.71,4670.150,4524.490,60161057027.000
2024-11-12,4627.540,4456.86,4680.410,4442.540,60595674148.000
2024-11-13,4393.880,4455.67,4461.150,4363.620,45429173518.000
2024-11-14,4388.380,4318.32,4463.340,4294.340,51094402495.000
2024-11-15,4322.000,4327.84,4394.320,4288.010,44506548910.000
2024-11-18,4379.190,4341.53,4405.570,4318.190,39211129757.000
2024-11-19,4381.920,4395.04,4413.080,4341.870,35432051060.000
2024-11-20,4372.370,4413.08,4436.010,4364.570,32973420194.000
2024-11-21,4393.040,4358.15,4417.090,4347.050,31853765979.000
2024-11-22,4366.180,4246.2,4400.540,4226.580,50737393376.000
2024-11-25,4275.400,4235.31,4287.700,4195.270,62639183608.000
2024-11-26,4203.900,4221.99,4265.980,4203.900,35169732893.000
2024-11-27,4233.080,4374.44,4394.020,4188.740,37050129986.000
2024-11-28,4379.810,4307.75,4379.810,4301.360,27317510497.000
2024-11-29,4309.310,4353.55,4431.750,4304.340,32282623048.000
2024-12-02,4355.640,4405.95,4425.390,4343.370,38903332674.000
2024-12-03,4413.910,4417.99,4433.950,4342.700,36935848317.000
2024-12-04,4428.080,4404.04,4444.900,4381.720,33632505501.000
2024-12-05,4366.960,4370.22,4388.430,4347.100,33627981778.000
2024-12-06,4387.480,4464.65,4472.690,4352.640,55362769151.000
2024-12-09,4429.050,4656.8,4664.330,4416.380,61302584207.000
2024-12-10,4854.340,4591.94,4854.340,4588.160,71929480001.000
2024-12-11,4613.120,4531.58,4646.550,4511.770,34641247521.000
2024-12-12,4551.330,4600.82,4659.950,4521.730,43796959946.000
2024-12-13,4554.230,4479.6,4567.790,4458.210,41437637224.000
2024-12-16,4480.320,4414.7,4503.390,4391.730,30970663115.000
2024-12-17,4387.620,4389.08,4472.970,4360.960,32337500201.000
2024-12-18,4453.890,4468.85,4489.400,4432.400,25046042104.000
2024-12-19,4393.090,4439.47,4469.470,4388.020,39060707281.000
2024-12-20,4432.720,4444.19,4487.660,4429.600,71923702402.000
2024-12-23,4481.460,4457.85,4497.180,4437.590,38513379821.000
2024-12-24,4468.710,4507.65,4528.570,4459.540,21871507489.000
2024-12-27,4524.990,4538.59,4578.150,4517.960,46205832180.000
2024-12-30,4546.010,4500.6,4557.060,4484.780,37742769233.000
2024-12-31,4484.540,4468.11,4507.550,4468.110,20420074462.000
2025-01-02,4436.740,4357.53,4447.020,4347.090,41671782799.000
2025-01-03,4383.530,4403.12,4453.290,4337.980,44655072056.000
2025-01-06,4432.580,4395.08,4447.960,4377.260,32071315592.000
2025-01-07,4352.610,4354.8,4403.190,4275.810,95246692742.000
2025-01-08,4351.860,4307.4,4371.320,4252.040,68525320420.000
2025-01-09,4304.760,4311.54,4367.610,4296.090,49179322690.000
2025-01-10,4335.010,4260.82,4360.090,4251.770,42534073447.000
2025-01-13,4222.990,4221.92,4238.000,4168.040,41953817332.000
2025-01-14,4227.990,4352.04,4380.410,4227.430,53889500835.000
2025-01-15,4329.760,4363.79,4387.100,4315.240,39438743513.000
2025-01-16,4423.630,4417.37,4489.470,4361.220,48019400107.000
2025-01-17,4410.140,4479.19,4492.850,4392.290,37331779512.000
2025-01-20,4554.600,4595.2,4638.850,4542.630,56184070807.000
2025-01-21,4650.620,4693.72,4722.070,4608.000,46906590190.000
2025-01-22,4644.500,4581.09,4669.780,4560.610,43098049044.000
2025-01-23,4615.000,4515.48,4659.780,4496.560,41396473034.000
2025-01-24,4545.340,4657.61,4675.810,4538.720,49838979861.000
2025-01-27,4706.360,4687.34,4751.660,4667.560,53492194301.000
2025-01-28,4723.610,4723.63,4731.860,4678.520,21870606196.000
2025-02-03,4699.470,4737.46,4741.500,4572.600,53999257620.000
2025-02-04,4828.960,4977.38,4981.910,4821.490,61618129498.000
2025-02-05,4975.780,4930.2,4975.780,4845.330,70868759005.000
2025-02-06,4926.540,5059.38,5059.380,4918.920,59882490162.000
2025-02-07,5051.920,5150.35,5203.930,5038.310,87515217999.000
2025-02-10,5187.880,5286.66,5296.220,5187.110,82750626929.000
2025-02-11,5307.290,5142.31,5307.290,5133.620,79803607241.000
2025-02-12,5214.320,5281.18,5281.720,5155.000,106076963256.000
2025-02-13,5321.630,5235.28,5503.400,5201.340,160234997691.000
2025-02-14,5310.370,5526.22,5526.220,5300.010,155166159776.000
2025-02-17,5599.120,5499.26,5656.440,5394.260,189393339202.000
2025-02-18,5519.190,5639.05,5696.460,5494.270,133988650454.000
2025-02-19,5576.090,5672.24,5676.370,5510.920,99592027150.000
2025-02-20,5610.810,5500.02,5652.080,5466.240,105745062680.000
2025-02-21,5684.940,5859.3,5859.300,5605.260,172124617385.000
2025-02-24,5864.550,5789.52,5904.300,5740.130,133282580434.000
2025-02-25,5540.420,5698.82,5814.700,5537.540,137443795169.000
2025-02-26,5763.620,5953.79,6023.790,5760.250,140440045087.000
2025-02-27,5963.870,5881.01,6085.130,5764.730,156405096222.000
2025-02-28,5862.980,5568.14,5862.980,5511.450,152714812935.000
2025-03-03,5631.890,5535.86,5701.090,5460.600,108566671692.000
2025-03-04,5400.150,5535.64,5590.140,5358.760,86887467386.000
2025-03-05,5618.340,5757.94,5770.800,5565.540,93333909672.000
2025-03-06,5919.530,6068.77,6090.370,5919.530,160468390655.000
2025-03-07,6003.720,6037.44,6195.400,5952.520,153247636495.000
2025-03-10,6016.340,5885.49,6076.280,5819.120,106647649129.000
2025-03-11,5728.870,5967.23,5991.320,5715.540,97725764220.000
2025-03-12,6032.270,5845.36,6075.310,5756.070,90040453661.000
2025-03-13,5867.630,5747.77,5881.640,5644.680,76003916301.000
2025-03-14,5826.210,5880.78,5920.030,5714.600,85507326060.000
2025-03-17,5920.630,5872.81,5943.600,5822.020,69951858818.000
2025-03-18,6038.300,6105.5,6105.500,5980.770,101329707704.000
2025-03-19,6043.940,6041.19,6096.900,5979.490,89087910227.000
2025-03-20,6031.560,5836.28,6031.560,5822.740,96334474327.000
2025-03-21,5799.080,5639.56,5854.780,5614.560,105822044945.000
2025-03-24,5664.860,5736.83,5762.830,5596.200,72858132233.000
2025-03-25,5638.720,5517.52,5671.590,5502.480,133614977955.000
2025-03-26,5537.450,5573.04,5606.980,5522.890,52645988082.000
2025-03-27,5588.570,5589.12,5706.340,5495.530,70108020528.000
2025-03-28,5605.340,5506.47,5649.150,5455.210,67483200438.000
2025-03-31,5439.500,5394.72,5470.530,5335.850,73979052717.000
2025-04-01,5441.990,5407.38,5517.760,5395.900,76384060650.000
2025-04-02,5398.700,5426.44,5506.560,5359.830,68374795893.000
2025-04-03,5257.910,5313.26,5371.540,5250.640,89519173291.000
2025-04-07,4721.030,4401.51,4840.030,4363.550,218731856131.000
2025-04-08,4547.380,4568.38,4664.700,4415.760,146932150548.000
2025-04-09,4373.620,4689.19,4753.490,4296.160,142024414774.000
2025-04-10,4875.020,4813.74,4998.490,4765.500,128305876777.000
2025-04-11,4787.950,4900.43,4987.080,4746.340,103930552365.000
2025-04-14,5053.590,5015.12,5077.880,4977.770,87483208093.000
2025-04-15,5057.810,4981.6,5057.810,4916.570,54182428279.000
2025-04-16,4908.680,4796.28,4919.260,4735.350,74681290996.000
2025-04-17,4790.560,4887.37,4910.570,4774.460,59226846355.000
2025-04-22,4854.750,4899.21,4919.740,4792.590,75513335220.000
2025-04-23,5070.750,5049.4,5079.370,4978.500,80390291780.000
2025-04-24,5045.200,4975.89,5064.650,4921.530,66668089773.000
2025-04-25,5037.910,4982.96,5082.970,4965.750,63451041216.000
2025-04-28,5011.610,4988.94,5016.250,4954.490,40824157350.000
2025-04-29,5022.300,5019.73,5089.210,4976.680,46244022588.000
2025-04-30,5030.080,5087.42,5091.460,4995.410,52275296528.000
2025-05-02,5112.090,5244.06,5264.910,5079.010,41460548570.000
2025-05-06,5243.060,5239.5,5269.040,5179.010,62572500003.000
2025-05-07,5382.090,5200.04,5396.540,5198.630,69598432388.000
2025-05-08,5185.700,5228.91,5293.570,5175.000,51694918789.000
2025-05-09,5225.600,5180.25,5225.600,5117.570,46586059377.000
2025-05-12,5291.670,5447.35,5500.890,5215.130,104469599583.000
2025-05-13,5431.610,5269.66,5431.610,5253.630,67996302495.000
2025-05-14,5352.680,5381.78,5396.460,5319.530,61670397111.000
2025-05-15,5374.160,5297.84,5398.950,5274.390,60711004584.000
2025-05-16,5247.340,5281.34,5299.160,5235.530,63664243000.000
2025-05-19,5227.540,5255.06,5282.030,5162.830,65667605165.000
2025-05-20,5266.610,5315.56,5337.210,5243.020,52154362814.000
2025-05-21,5330.250,5342.41,5373.360,5317.530,49590026078.000
2025-05-22,5336.470,5251.75,5344.690,5224.250,55365065797.000
2025-05-23,5255.490,5246.87,5310.470,5217.210,48595029466.000
2025-05-26,5229.960,5157.65,5233.970,5138.850,59224697910.000
2025-05-27,5130.900,5182.6,5192.200,5102.180,51858431004.000
2025-05-28,5209.460,5174.64,5218.620,5145.350,54933788074.000
2025-05-29,5177.620,5301.92,5320.360,5161.150,72041593229.000
2025-05-30,5234.930,5170.43,5235.130,5145.070,89970876859.000
2025-06-02,5101.670,5134.11,5137.060,5009.660,37386303967.000
2025-06-03,5162.050,5189.49,5215.650,5154.640,46080877851.000
2025-06-04,5171.780,5219.02,5249.970,5170.120,56397687803.000
2025-06-05,5269.580,5319.96,5321.980,5251.680,59507602308.000
2025-06-06,5327.040,5286.52,5327.040,5245.450,73893666829.000
2025-06-09,5337.750,5433.23,5457.590,5335.820,79509974272.000
2025-06-10,5455.630,5392.19,5455.630,5335.160,58575446292.000
2025-06-11,5403.960,5451.2,5484.630,5399.420,58370040392.000
2025-06-12,5389.560,5331.33,5405.400,5319.980,66212800800.000
2025-06-13,5280.570,5239.71,5314.560,5192.450,79237974268.000
2025-06-16,5207.610,5299.91,5328.200,5185.650,56338654895.000
2025-06-17,5314.090,5291.85,5339.130,5258.110,39436315781.000
2025-06-18,5261.420,5214.41,5261.420,5194.490,42782192142.000
2025-06-19,5187.070,5088.32,5196.760,5071.540,53247081624.000
2025-06-20,5103.670,5133.14,5133.140,5089.600,60346440014.000
2025-06-23,5077.860,5187.01,5189.030,5053.740,53826283009.000
2025-06-24,5236.950,5297.96,5326.630,5236.950,63835820793.000
2025-06-25,5345.490,5359.02,5393.060,5323.500,61130109941.000
2025-06-26,5331.290,5345.16,5381.720,5306.800,56826312291.000
2025-06-27,5363.680,5341.43,5393.990,5323.860,82438403150.000
2025-06-30,5351.990,5302.82,5380.490,5297.630,72244416587.000
2025-07-02,5359.670,5269.11,5362.180,5256.220,59264697437.000
2025-07-03,5277.100,5233.71,5279.690,5192.120,71220142585.000
2025-07-04,5194.330,5216.26,5277.860,5129.520,65227774768.000
2025-07-07,5192.470,5229.56,5236.090,5157.280,49664871604.000
2025-07-08,5244.310,5325.95,5328.530,5235.950,51397023020.000
2025-07-09,5300.650,5231.99,5300.650,5217.750,52873882437.000
2025-07-10,5218.310,5216.6,5240.130,5190.390,51014833240.000
2025-07-11,5202.210,5248.48,5328.930,5202.210,65040475334.000
2025-07-14,5240.480,5283.5,5298.200,5226.630,41775769063.000
2025-07-15,5297.890,5431.29,5435.940,5273.450,85094690561.000
2025-07-16,5479.440,5418.4,5531.270,5414.910,73509222984.000
2025-07-17,5417.480,5448.85,5471.470,5401.410,56562784299.000
2025-07-18,5520.070,5538.83,5550.490,5473.540,53620918169.000
2025-07-21,5604.060,5585.5,5604.060,5537.830,60414860540.000
2025-07-22,5589.820,5606.83,5613.470,5552.320,55250807294.000
2025-07-23,5675.950,5745.74,5759.510,5624.910,91382195856.000
2025-07-24,5730.800,5743.0,5802.880,5729.350,76450415498.000
2025-07-25,5713.590,5677.9,5713.590,5641.220,67021837548.000
2025-07-28,5699.070,5664.02,5705.040,5639.120,53042621726.000
2025-07-29,5631.560,5644.38,5649.420,5550.620,61879483520.000
2025-07-30,5540.850,5490.76,5591.710,5466.000,80731217970.000
2025-07-31,5458.800,5453.14,5519.440,5418.100,85313578087.000
2025-08-01,5447.960,5397.4,5489.830,5397.400,62848968094.000
2025-08-04,5361.980,5481.25,5489.990,5350.700,51969046177.000
2025-08-05,5489.470,5521.07,5521.070,5471.260,59698806093.000
2025-08-06,5503.810,5532.17,5545.810,5478.020,61247269045.000
2025-08-07,5546.840,5546.73,5571.930,5484.330,66999729694.000
2025-08-08,5500.850,5460.3,5509.050,5449.730,54911120514.000
2025-08-11,5470.920,5460.02,5477.510,5420.020,52363870321.000
2025-08-12,5427.810,5439.16,5459.430,5397.850,60699109442.000
2025-08-13,5490.460,5630.78,5630.780,5487.420,92308824243.000
2025-08-14,5669.470,5576.03,5669.470,5557.740,81966956667.000
2025-08-15,5509.090,5543.17,5546.760,5495.260,78354241967.000
2025-08-18,5565.540,5579.18,5671.340,5565.540,71412488173.000
2025-08-19,5592.300,5542.03,5594.970,5524.100,55738191444.000
2025-08-20,5500.580,5541.27,5561.760,5468.330,62346439317.000
2025-08-21,5539.650,5498.5,5539.650,5469.660,59300766360.000
2025-08-22,5553.030,5647.68,5649.620,5524.340,94580605217.000
2025-08-25,5731.700,5825.09,5847.950,5731.700,114611471590.000
2025-08-26,5780.950,5782.24,5853.850,5755.810,77194320235.000
2025-08-27,5814.330,5697.53,5856.400,5679.110,99131262851.000
2025-08-28,5641.280,5644.02,5675.840,5566.870,137987586702.000
2025-08-29,5689.240,5674.31,5734.520,5628.200,97603884581.000
2025-09-01,5792.250,5798.96,5820.390,5747.340,147123928661.000
2025-09-02,5792.840,5728.46,5798.760,5690.810,102283678185.000
2025-09-03,5785.330,5683.74,5799.780,5665.640,71420626468.000
2025-09-04,5725.640,5578.86,5725.980,5553.610,94587352937.000
2025-09-05,5602.560,5687.45,5709.740,5585.880,99496785390.000
2025-09-08,5693.990,5753.75,5766.430,5666.090,95153477191.000
2025-09-09,5786.760,5828.74,5863.490,5768.890,101348033972.000
2025-09-10,5869.810,5902.69,5957.480,5862.380,96218621545.000
2025-09-11,5845.380,5888.77,5931.550,5805.070,95805494403.000
2025-09-12,6004.740,5989.27,6042.610,5976.520,101641410244.000
2025-09-15,5982.400,6043.61,6077.710,5972.970,86343187797.000
2025-09-16,6070.770,6077.66,6116.900,6010.440,76171923394.000
2025-09-17,6133.100,6334.24,6351.520,6133.100,134475323324.000
2025-09-18,6334.320,6271.22,6461.040,6179.190,150645085464.000
2025-09-19,6298.910,6294.42,6367.980,6228.730,107466433427.000
2025-09-22,6251.880,6257.91,6284.500,6204.470,83829957903.000
2025-09-23,6271.360,6167.06,6274.090,6093.390,82250139276.000
2025-09-24,6133.640,6323.15,6331.860,6114.370,111342833018.000
2025-09-25,6314.740,6379.19,6448.640,6304.560,115317456298.000
2025-09-26,6317.600,6195.11,6357.430,6172.250,121595918397.000
2025-09-29,6236.690,6324.25,6338.740,6236.690,100895665177.000
2025-09-30,6345.960,6465.66,6475.920,6326.610,107277239006.000
2025-10-02,6483.220,6682.86,6715.460,6481.580,83782378864.000
2025-10-03,6653.260,6622.85,6665.560,6561.090,44494880963.000
2025-10-06,6548.800,6550.3,6604.600,6508.430,38920395985.000
2025-10-08,6543.400,6514.19,6543.400,6405.160,53194353393.000
2025-10-09,6540.810,6471.34,6605.730,6417.810,124024636737.000
2025-10-10,6380.880,6259.75,6380.880,6241.750,110082545446.000
2025-10-13,6107.650,6145.51,6199.160,5952.830,182845347247.000
2025-10-14,6180.080,5923.26,6205.980,5894.470,129197955160.000
2025-10-15,6000.900,6075.27,6095.180,5939.480,81614016034.000
2025-10-16,6066.470,6003.56,6094.720,5940.720,69378139208.000
2025-10-17,5999.480,5760.38,5999.480,5732.750,96648570328.000
2025-10-20,5984.800,5933.17,5984.800,5887.810,62867499434.000
2025-10-21,6042.070,6007.94,6115.000,5999.000,75525056848.000
2025-10-22,5958.630,5923.09,5979.510,5867.120,51485606826.000
2025-10-23,5882.920,5951.45,5992.660,5818.470,65076524538.000
2025-10-24,6032.410,6059.89,6066.360,5994.590,72394615289.000
2025-10-27,6184.650,6171.08,6184.740,6098.810,86510453319.000
2025-10-28,6198.680,6093.44,6198.680,6070.050,72825377108.000
2025-10-30,6125.630,6051.76,6162.470,5991.080,103914009894.000
2025-10-31,6012.570,5908.08,6014.490,5908.080,74140516699.000
2025-11-03,5936.280,5922.48,5948.840,5855.160,60961416865.000
2025-11-04,5911.070,5818.29,5961.020,5798.750,66260699515.000
2025-11-05,5716.540,5785.85,5805.550,5651.150,64759117249.000
2025-11-06,5822.190,5944.22,5955.130,5792.950,66676491939.000
2025-11-07,5894.980,5837.36,5899.500,5817.640,58914080546.000
2025-11-10,5858.410,5915.56,5924.480,5803.220,55927121510.000
2025-11-11,5962.020,5924.39,5970.680,5856.720,62342946830.000
2025-11-12,5939.690,5933.99,5973.600,5876.720,65229937797.000
2025-11-13,5885.220,5981.3,6025.530,5869.960,76021235108.000
2025-11-14,5848.480,5812.8,5907.940,5795.800,72024524535.000
2025-11-17,5771.510,5756.88,5834.380,5721.830,64438227843.000
2025-11-18,5684.810,5645.73,5739.130,5613.990,76307390315.000
2025-11-19,5666.890,5606.9,5688.050,5579.310,67980862041.000
2025-11-20,5646.280,5574.59,5660.530,5510.110,67271514545.000
2025-11-21,5451.510,5395.49,5475.450,5361.740,93835646895.000
2025-11-24,5456.610,5545.56,5565.530,5410.070,105370547105.000
2025-11-25,5624.610,5612.03,5671.550,5559.130,79410314786.000
2025-11-26,5649.770,5618.36,5669.580,5609.860,71699093908.000
2025-11-27,5613.000,5598.05,5679.450,5587.740,62995289808.000
2025-11-28,5622.360,5599.11,5631.270,5571.310,43084062289.000
2025-12-01,5611.020,5644.76,5666.280,5584.960,57413653852.000
2025-12-02,5687.490,5624.04,5689.060,5596.500,55248319734.000
2025-12-03,5595.530,5534.92,5600.880,5524.250,43793724411.000
2025-12-04,5546.300,5615.43,5643.230,5501.880,54923335459.000
2025-12-05,5592.190,5662.46,5686.010,5552.030,66308069713.000
2025-12-08,5666.990,5662.55,5706.540,5644.670,58172733585.000
2025-12-09,5656.070,5554.68,5668.240,5543.830,55124211903.000
2025-12-10,5552.350,5581.1,5582.960,5502.170,50222939744.000
2025-12-11,5611.930,5534.59,5626.770,5516.210,46454565390.000
2025-12-12,5591.150,5638.05,5649.280,5549.640,76466809328.000
2025-12-15,5562.670,5498.42,5582.460,5494.310,56964428498.000
2025-12-16,5467.760,5402.51,5480.590,5348.310,60849568063.000
2025-12-17,5407.360,5457.95,5479.990,5381.730,46661775254.000
2025-12-18,5397.340,5418.29,5432.900,5367.130,38857690156.000
2025-12-19,5461.920,5479.04,5505.140,5432.410,58802978937.000
2025-12-22,5512.540,5526.83,5552.720,5498.850,50260953683.000
2025-12-23,5534.540,5488.89,5534.540,5466.630,42566288447.000
2025-12-24,5492.830,5499.3,5523.280,5484.110,24945366320.000
2025-12-29,5547.790,5483.01,5619.630,5483.010,60028279354.000
2025-12-30,5503.610,5578.38,5597.870,5503.610,50666770387.000
2025-12-31,5566.240,5515.98,5581.970,5493.150,30355295889.000
2026-01-02,5547.850,5736.44,5753.280,5530.990,43962060098.000
2026-01-05,5755.280,5741.63,5786.600,5707.730,82634626954.000
2026-01-06,5787.010,5825.26,5875.320,5784.540,84328127771.000
2026-01-07,5809.010,5738.52,5810.830,5687.010,83189034149.000
2026-01-08,5713.530,5678.34,5713.530,5614.590,75426914724.000
2026-01-09,5699.970,5687.14,5737.220,5661.280,69318209451.000
2026-01-12,5737.430,5863.2,5863.610,5698.160,103760083785.000
2026-01-13,5976.220,5869.79,6001.020,5827.580,94924117833.000
2026-01-14,5894.630,5908.26,5965.610,5837.530,122315499462.000
2026-01-15,5875.780,5828.35,5903.230,5788.090,96913582207.000
2026-01-16,5883.370,5822.18,5894.760,5791.760,74580099209.000
2026-01-19,5777.070,5749.98,5803.510,5741.510,56486544730.000
2026-01-20,5737.110,5683.44,5762.890,5662.190,66323035250.000
2026-01-21,5643.620,5746.3,5783.730,5641.330,66229982115.000
2026-01-22,5795.000,5762.44,5807.160,5712.750,63998439594.000
2026-01-23,5817.510,5798.01,5822.780,5757.290,61428498984.000
2026-01-26,5801.150,5725.99,5801.150,5686.470,57207119791.000
2026-01-27,5734.900,5754.72,5769.030,5682.780,59064648644.000
2026-01-28,5786.660,5900.16,5901.320,5772.670,81991126514.000
2026-01-29,5853.590,5841.1,5898.720,5805.600,71317328763.000
2026-01-30,5789.490,5718.18,5801.100,5716.520,63064291305.000
2026-02-02,5644.380,5526.31,5644.380,5470.010,87093258351.000
2026-02-03,5563.790,5467.26,5579.300,5338.500,103256195478.000
2026-02-04,5419.930,5366.44,5432.470,5320.720,90066932280.000
2026-02-05,5295.890,5406.13,5421.740,5267.630,103464696577.000
